ID,RT,DT,CCS,m/z,Abundance,Z,Ions,Freq.,Q Score,Sat.,Mark,RT,DT,CCS,m/z,Abundance,RSD,Freq.,RT,DT,CCS,m/z,Abundance,RSD,Freq.,RT,DT,CCS,m/z,Log2(A1/A2),Expression,Diff.Score,11 2286 - Serum.d.DeMP, 12 2286 - Mitra.d.DeMP, 13 2286 - DBS.d.DeMP,Blank 1.d,Blank 2.d,Blank 3.d
6914,7.275,27.826,242.05,61.9889,49,-1,1,2,41.7,,FALSE,7.275,27.826,242.05,61.9889,49,0.87,2,,,,,0,,0,,,,,16,up,88.388,0.001,74,74,0.001,0.001,0.001
7610,8.835,30.516,265.44,61.9889,43,-1,1,2,33.3,,FALSE,8.835,30.516,265.44,61.9889,43,0.87,2,,,,,0,,0,,,,,16,up,88.146,0.001,59,69,0.001,0.001,0.001
7869,8.689,26.948,234.41,61.9889,40,-1,1,2,48.3,,FALSE,8.689,26.948,234.41,61.9889,40,0.87,2,,,,,0,,0,,,,,16,up,88.212,56,64,0.001,0.001,0.001,0.001
8047,9.315,31.03,269.91,61.9889,38,-1,1,2,79.7,,FALSE,9.315,31.03,269.91,61.9889,38,0.87,2,,,,,0,,0,,,,,16,up,88.361,0.001,59,56,0.001,0.001,0.001
8110,15.795,26.086,226.92,61.9889,38,-1,1,1,89.6,,FALSE,15.795,26.086,226.92,61.9889,38,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,114,0.001,0.001,0.001,0.001
8326,14.636,18.773,163.33,61.9889,36,-1,1,1,34.7,,FALSE,14.636,18.773,163.33,61.9889,36,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,108,0.001,0.001,0.001
8783,6.968,32.069,278.95,61.9889,33,-1,1,1,51.9,,FALSE,6.968,32.069,278.95,61.9889,33,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,98,0.001,0.001,0.001
9869,16.484,35.376,307.7,61.9889,26,-1,1,1,31.5,,FALSE,16.484,35.376,307.7,61.9889,26,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,78,0.001,0.001,0.001
10012,12.228,30.457,264.93,61.9889,25,-1,1,1,58,,FALSE,12.228,30.457,264.93,61.9889,25,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,75,0.001,0.001,0.001,0.001
10511,15.872,40.917,355.88,61.9889,22,-1,1,1,30.9,,FALSE,15.872,40.917,355.88,61.9889,22,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,66,0.001,0.001,0.001
10930,13.366,30.225,262.91,61.9889,19,-1,1,1,82.5,,FALSE,13.366,30.225,262.91,61.9889,19,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,58,0.001,0.001,0.001,0.001
11324,11.753,33.94,295.21,61.9889,17,-1,1,1,64.8,,FALSE,11.753,33.94,295.21,61.9889,17,1.73,1,,,,,0,,0,,,,,16,up,62.61,51,0.001,0.001,0.001,0.001,0.001
2387,10.69,31.284,272.12,61.989,212,-1,1,3,99.9,,FALSE,10.69,31.284,272.12,61.989,212,0.69,3,,,,,0,,0,,,,,16,up,93.271,372,82,182,0.001,0.001,0.001
3324,14.702,34.744,302.2,61.989,135,-1,1,3,77.3,,FALSE,14.702,34.744,302.2,61.989,135,0.11,3,,,,,0,,0,,,,,16,up,99.992,139,147,119,0.001,0.001,0.001
4010,15.077,32.88,286,61.989,105,-1,1,2,67.3,,FALSE,15.077,32.88,286,61.989,105,0.98,2,,,,,0,,0,,,,,16,up,84.712,207,109,0.001,0.001,0.001,0.001
4167,16.272,36.727,319.45,61.989,100,-1,1,3,67,,FALSE,16.272,36.727,319.45,61.989,100,0.38,3,,,,,0,,0,,,,,16,up,98.996,107,133,59,0.001,0.001,0.001
4598,15.483,32.826,285.52,61.989,89,-1,1,2,64.4,,FALSE,15.483,32.826,285.52,61.989,89,0.9,2,,,,,0,,0,,,,,16,up,87.312,111,155,0.001,0.001,0.001,0.001
5247,10.227,32.803,285.33,61.989,74,-1,1,1,97.7,,FALSE,10.227,32.803,285.33,61.989,74,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,221,0.001,0.001,0.001
5713,14.328,33.837,294.32,61.989,65,-1,1,2,81.1,,FALSE,14.328,33.837,294.32,61.989,65,0.94,2,,,,,0,,0,,,,,16,up,86.202,0.001,120,74,0.001,0.001,0.001
5758,14.382,33.145,288.3,61.989,64,-1,1,2,49.3,,FALSE,14.382,33.145,288.3,61.989,64,0.89,2,,,,,0,,0,,,,,16,up,87.771,108,84,0.001,0.001,0.001,0.001
5930,13.752,29.699,258.34,61.989,61,-1,1,2,46.3,,FALSE,13.752,29.699,258.34,61.989,61,0.87,2,,,,,0,,0,,,,,16,up,88.37,0.001,94,90,0.001,0.001,0.001
6177,14.642,31.906,277.53,61.989,58,-1,1,2,89.3,,FALSE,14.642,31.906,277.53,61.989,58,0.87,2,,,,,0,,0,,,,,16,up,88.367,85,0.001,89,0.001,0.001,0.001
6244,8.984,26.037,226.5,61.989,57,-1,1,2,39.9,,FALSE,8.984,26.037,226.5,61.989,57,0.91,2,,,,,0,,0,,,,,16,up,86.929,69,0.001,102,0.001,0.001,0.001
8913,15.84,32.763,284.98,61.989,32,-1,1,1,37.8,,FALSE,15.84,32.763,284.98,61.989,32,1.73,1,,,,,0,,0,,,,,16,up,62.61,95,0.001,0.001,0.001,0.001,0.001
8995,8.285,28.252,245.75,61.989,31,-1,1,1,79.4,,FALSE,8.285,28.252,245.75,61.989,31,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,94,0.001,0.001,0.001
9803,5.824,26.261,228.44,61.989,26,-1,1,1,48.9,,FALSE,5.824,26.261,228.44,61.989,26,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,79,0.001,0.001,0.001,0.001
10254,3.834,30.165,262.39,61.989,24,-1,1,1,61.7,,FALSE,3.834,30.165,262.39,61.989,24,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,71,0.001,0.001,0.001,0.001
10949,15.101,27.954,243.16,61.989,19,-1,1,1,42,,FALSE,15.101,27.954,243.16,61.989,19,1.73,1,,,,,0,,0,,,,,16,up,62.61,58,0.001,0.001,0.001,0.001,0.001
11394,14.652,19.783,172.11,61.989,17,-1,1,1,90.3,,FALSE,14.652,19.783,172.11,61.989,17,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,50,0.001,0.001,0.001,0.001
5445,7.85,28.088,244.33,61.9891,70,-1,1,2,58.5,,FALSE,7.85,28.088,244.33,61.9891,70,0.88,2,,,,,0,,0,,,,,16,up,88.061,114,0.001,95,0.001,0.001,0.001
7235,16.144,29.217,254.15,61.9891,46,-1,1,2,65.9,,FALSE,16.144,29.217,254.15,61.9891,46,0.96,2,,,,,0,,0,,,,,16,up,85.356,0.001,89,50,0.001,0.001,0.001
10875,15.326,8.022,69.84,61.9891,20,-1,1,1,83.2,,FALSE,15.326,8.022,69.84,61.9891,20,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,59,0.001,0.001,0.001,0.001
10887,11.409,12.171,105.93,61.9891,20,-1,1,1,30.7,,FALSE,11.409,12.171,105.93,61.9891,20,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,59,0.001,0.001,0.001
4592,14.061,28.839,250.86,61.9892,89,-1,1,2,86.7,,FALSE,14.061,28.839,250.86,61.9892,89,1.06,2,,,,,0,,0,,,,,16,up,82.219,0.001,79,188,0.001,0.001,0.001
5199,15.543,39.369,342.42,61.9892,74,-1,1,3,64.3,,FALSE,15.543,39.369,342.42,61.9892,74,0.39,3,,,,,0,,0,,,,,16,up,98.902,53,107,63,0.001,0.001,0.001
5510,14.015,32.992,286.97,61.9892,68,-1,1,2,38.1,,FALSE,14.015,32.992,286.97,61.9892,68,1.01,2,,,,,0,,0,,,,,16,up,83.931,137,0.001,67,0.001,0.001,0.001
7828,11.046,26.048,226.59,61.9892,40,-1,1,2,49.7,,FALSE,11.046,26.048,226.59,61.9892,40,0.87,2,,,,,0,,0,,,,,16,up,88.169,0.001,65,56,0.001,0.001,0.001
8561,12.376,30.928,269.02,61.9892,34,-1,1,2,47.9,,FALSE,12.376,30.928,269.02,61.9892,34,0.87,2,,,,,0,,0,,,,,16,up,88.385,0.001,51,52,0.001,0.001,0.001
9700,15.102,30.95,269.22,61.9892,27,-1,1,1,43.1,,FALSE,15.102,30.95,269.22,61.9892,27,1.73,1,,,,,0,,0,,,,,16,up,62.61,80,0.001,0.001,0.001,0.001,0.001
10900,14.941,39.478,343.37,61.9892,20,-1,1,1,38.9,,FALSE,14.941,39.478,343.37,61.9892,20,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,59,0.001,0.001,0.001
10984,15.029,52.154,453.59,61.9892,19,-1,1,1,42.8,,FALSE,15.029,52.154,453.59,61.9892,19,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,57,0.001,0.001,0.001
11321,9.294,28.213,245.42,61.9892,17,-1,1,1,46.3,,FALSE,9.294,28.213,245.42,61.9892,17,1.73,1,,,,,0,,0,,,,,16,up,62.61,51,0.001,0.001,0.001,0.001,0.001
11323,15.803,37.159,323.21,61.9892,17,-1,1,1,37.8,,FALSE,15.803,37.159,323.21,61.9892,17,1.73,1,,,,,0,,0,,,,,16,up,62.61,51,0.001,0.001,0.001,0.001,0.001
6513,14.876,31.961,278,61.9893,54,-1,1,2,51.4,,FALSE,14.876,31.961,278,61.9893,54,0.9,2,,,,,0,,0,,,,,16,up,87.282,94,0.001,67,0.001,0.001,0.001
6607,15.159,29.171,253.74,61.9893,53,-1,1,2,65.2,,FALSE,15.159,29.171,253.74,61.9893,53,1.03,2,,,,,0,,0,,,,,16,up,83.327,108,50,0.001,0.001,0.001,0.001
9907,10.439,35.197,306.14,61.9893,26,-1,1,1,38.3,,FALSE,10.439,35.197,306.14,61.9893,26,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,77,0.001,0.001,0.001
10983,8.042,29.41,255.83,61.9893,19,-1,1,1,31.5,,FALSE,8.042,29.41,255.83,61.9893,19,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,57,0.001,0.001,0.001
11114,10.095,27.313,237.59,61.9893,18,-1,1,1,33,,FALSE,10.095,27.313,237.59,61.9893,18,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,55,0.001,0.001,0.001,0.001
11157,8.748,27.591,240,61.9893,18,-1,1,1,45,,FALSE,8.748,27.591,240,61.9893,18,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,54,0.001,0.001,0.001
11400,9.938,26.068,226.76,61.9893,17,-1,1,1,33.4,,FALSE,9.938,26.068,226.76,61.9893,17,1.73,1,,,,,0,,0,,,,,16,up,62.61,50,0.001,0.001,0.001,0.001,0.001
10470,15.743,6.421,55.92,61.9895,22,-1,1,1,57,,FALSE,15.743,6.421,55.92,61.9895,22,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,67,0.001,0.001,0.001
10539,5.903,29.177,253.8,61.9895,22,-1,1,1,42.5,,FALSE,5.903,29.177,253.8,61.9895,22,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,66,0.001,0.001,0.001,0.001
11021,11.097,24.141,210.01,61.9895,19,-1,1,1,30.2,,FALSE,11.097,24.141,210.01,61.9895,19,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,57,0.001,0.001,0.001,0.001
11181,2.792,28.034,243.86,61.9896,18,-1,1,1,31.8,,FALSE,2.792,28.034,243.86,61.9896,18,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,54,0.001,0.001,0.001
7219,15.574,18.469,160.68,61.9898,46,-1,1,2,50.3,,FALSE,15.574,18.469,160.68,61.9898,46,0.91,2,,,,,0,,0,,,,,16,up,86.91,83,0.001,56,0.001,0.001,0.001
11175,7.403,26.263,228.46,61.9898,18,-1,1,1,33.7,,FALSE,7.403,26.263,228.46,61.9898,18,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,54,0.001,0.001,0.001
9370,16.306,32.847,285.71,61.9901,29,-1,1,1,48.4,,FALSE,16.306,32.847,285.71,61.9901,29,1.73,1,,,,,0,,0,,,,,16,up,62.61,86,0.001,0.001,0.001,0.001,0.001
10724,6.067,23.338,203.03,61.9907,21,-1,1,1,50.4,,FALSE,6.067,23.338,203.03,61.9907,21,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,63,0.001,0.001,0.001
9330,15.319,32.884,286.03,61.9911,29,-1,1,1,35.9,,FALSE,15.319,32.884,286.03,61.9911,29,1.73,1,,,,,0,,0,,,,,16,up,62.61,87,0.001,0.001,0.001,0.001,0.001
10562,14.692,31.446,273.52,61.9917,22,-1,1,1,43.8,,FALSE,14.692,31.446,273.52,61.9917,22,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,65,0.001,0.001,0.001,0.001
1204,5.363,30.777,266.42,63.9631,493,-1,1,1,97.6,,FALSE,5.363,30.777,266.42,63.9631,493,1.73,1,,,,,0,,0,,,,,16,up,62.61,1479,0.001,0.001,0.001,0.001,0.001
10913,5.356,31.832,275.55,63.9634,20,-1,1,1,64.1,,FALSE,5.356,31.832,275.55,63.9634,20,1.73,1,,,,,0,,0,,,,,16,up,62.61,59,0.001,0.001,0.001,0.001,0.001
6609,1.184,17.815,151.61,72.0097,53,-1,1,1,70.9,,FALSE,1.184,17.815,151.61,72.0097,53,1.73,1,,,,,0,,0,,,,,16,up,62.61,158,0.001,0.001,0.001,0.001,0.001
3234,1.38,18.268,154.03,77.0401,140,-1,1,2,96.7,,FALSE,1.38,18.268,154.03,77.0401,140,1.08,2,,,,,0,,0,,,,,16,up,81.545,300,119,0.001,0.001,0.001,0.001
6259,1.372,16.06,135.43,77.0403,57,-1,1,1,96.5,,FALSE,1.372,16.06,135.43,77.0403,57,1.73,1,,,,,0,,0,,,,,16,up,62.61,170,0.001,0.001,0.001,0.001,0.001
6765,2.376,17.274,144.95,79.957,51,-1,1,1,59.8,,FALSE,2.376,17.274,144.95,79.957,51,1.73,1,,,,,0,,0,,,,,16,up,62.61,153,0.001,0.001,0.001,0.001,0.001
4594,1.15,16.682,139.98,79.9573,89,-1,1,1,40.5,,FALSE,1.15,16.682,139.98,79.9573,89,1.73,1,,,,,0,,0,,,,,16,up,62.61,267,0.001,0.001,0.001,0.001,0.001
1630,1.671,18.591,155.99,79.9577,343,-1,1,1,99.5,,FALSE,1.671,18.591,155.99,79.9577,343,1.73,1,,,,,0,,0,,,,,16,up,62.61,1030,0.001,0.001,0.001,0.001,0.001
2819,1.431,16.537,138.77,79.9577,169,-1,1,2,61.9,,FALSE,1.431,16.537,138.77,79.9577,169,1.03,2,,,,,0,,0,,,,,16,up,83.178,348,159,0.001,0.001,0.001,0.001
3875,2.206,17.628,147.92,79.9578,110,-1,1,1,46.6,,FALSE,2.206,17.628,147.92,79.9578,110,1.73,1,,,,,0,,0,,,,,16,up,62.61,330,0.001,0.001,0.001,0.001,0.001
342,2.515,17.596,147.65,79.9579,2171,-1,1,3,98.9,,FALSE,2.515,17.596,147.65,79.9579,2171,0.38,3,,,,,0,,0,,,,,16,up,98.993,2844,2410,1260,0.001,0.001,0.001
3637,1.77,17.518,146.99,79.958,121,-1,1,1,58.3,,FALSE,1.77,17.518,146.99,79.958,121,1.73,1,,,,,0,,0,,,,,16,up,62.61,362,0.001,0.001,0.001,0.001,0.001
688,1.676,18.592,155.75,80.9651,974,-1,1,3,98.9,,FALSE,1.676,18.592,155.75,80.9651,974,1.19,3,,,,,0,,0,,,,,16,up,77.965,2296,519,108,0.001,0.001,0.001
7839,1.149,16.737,140.21,80.9652,40,-1,1,1,33.8,,FALSE,1.149,16.737,140.21,80.9652,40,1.73,1,,,,,0,,0,,,,,16,up,62.61,121,0.001,0.001,0.001,0.001,0.001
718,2.514,17.602,147.45,80.9656,922,-1,1,3,99.7,,FALSE,2.514,17.602,147.45,80.9656,922,0.34,3,,,,,0,,0,,,,,16,up,99.278,1226,946,595,0.001,0.001,0.001
5477,2.203,17.695,148.24,80.9656,69,-1,1,1,99.3,,FALSE,2.203,17.695,148.24,80.9656,69,1.73,1,,,,,0,,0,,,,,16,up,62.61,207,0.001,0.001,0.001,0.001,0.001
5439,2.513,17.619,147.37,81.9541,70,-1,1,2,57.1,,FALSE,2.513,17.619,147.37,81.9541,70,0.93,2,,,,,0,,0,,,,,16,up,86.417,128,0.001,81,0.001,0.001,0.001
676,0.72,15.844,132.52,82.0303,985,-1,1,3,98,,FALSE,0.72,15.844,132.52,82.0303,985,0.61,3,,,,,0,,0,,,,,16,up,95.412,1623,892,441,0.001,0.001,0.001
789,1.494,19.628,163.89,83.0507,819,-1,2,1,100,,FALSE,1.494,19.628,163.89,83.0507,819,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,2458,0.001,0.001,0.001,0.001
606,3.122,20.013,167.1,83.0509,1137,-1,2,1,100,,FALSE,3.122,20.013,167.1,83.0509,1137,1.73,1,,,,,0,,0,,,,,16,up,62.61,3412,0.001,0.001,0.001,0.001,0.001
6209,0.607,19.074,158.12,88.0401,57,-1,1,1,59.6,,FALSE,0.607,19.074,158.12,88.0401,57,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,172,0.001,0.001,0.001,0.001
4548,0.579,23.436,194,89.0247,90,-1,1,1,62.7,,FALSE,0.579,23.436,194,89.0247,90,1.73,1,,,,,0,,0,,,,,16,up,62.61,269,0.001,0.001,0.001,0.001,0.001
4754,0.453,19.954,165.19,89.0249,85,-1,1,2,50,,FALSE,0.453,19.954,165.19,89.0249,85,0.87,2,,,,,0,,0,,,,,16,up,88.383,0.001,129,126,0.001,0.001,0.001
9708,15.379,22.181,183.13,91.0218,27,-1,1,1,63.2,,FALSE,15.379,22.181,183.13,91.0218,27,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,80,0.001,0.001,0.001,0.001
1751,15.042,22.163,182.99,91.0224,313,-1,1,2,55.7,,FALSE,15.042,22.163,182.99,91.0224,313,0.87,2,,,,,0,,0,,,,,16,up,88.284,0.001,493,445,0.001,0.001,0.001
3231,15.168,22.175,183.09,91.0224,140,-1,1,2,71.6,,FALSE,15.168,22.175,183.09,91.0224,140,0.98,2,,,,,0,,0,,,,,16,up,84.833,0.001,274,146,0.001,0.001,0.001
2132,14.549,22.17,183.05,91.0226,243,-1,1,2,99.7,,FALSE,14.549,22.17,183.05,91.0226,243,1.06,2,,,,,0,,0,,,,,16,up,82.089,0.001,515,214,0.001,0.001,0.001
5972,11.403,22.197,183.27,91.0231,61,-1,1,1,37.5,,FALSE,11.403,22.197,183.27,91.0231,61,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,182,0.001,0.001,0.001
5851,0.603,15.302,126.21,92.0246,62,-1,1,1,49.6,,FALSE,0.603,15.302,126.21,92.0246,62,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,187,0.001,0.001,0.001
4532,0.605,14.832,122.34,92.0257,90,-1,1,1,32.8,,FALSE,0.605,14.832,122.34,92.0257,90,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,271,0.001,0.001,0.001,0.001
4882,2.678,16.442,135.6,92.0271,82,-1,1,1,98.1,,FALSE,2.678,16.442,135.6,92.0271,82,1.73,1,,,,,0,,0,,,,,16,up,62.61,245,0.001,0.001,0.001,0.001,0.001
10620,4.747,55.67,458.4,92.926,21,-1,1,1,44.9,,FALSE,4.747,55.67,458.4,92.926,21,1.73,1,,,,,0,,0,,,,,16,up,62.61,64,0.001,0.001,0.001,0.001,0.001
5371,1.884,24.074,198.51,92.9263,71,-1,1,3,85.3,,FALSE,2.423,24.189,199.23,92.9281,71,1.73,1,1.614,24.016,198.15,92.9254,68,0.9,2,0.809,0.173,1.08,0.0028,0.05,up,2.215,0.001,212,0.001,0.001,118,87
9568,7.735,53.388,439.61,92.9265,27,-1,1,1,34.7,,FALSE,7.735,53.388,439.61,92.9265,27,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,82,0.001,0.001,0.001
11118,9.282,58.936,485.29,92.9269,18,-1,1,1,41.7,,FALSE,9.282,58.936,485.29,92.9269,18,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,55,0.001,0.001,0.001,0.001
5305,1.746,25.308,208.65,92.927,72,-1,1,2,68.3,,FALSE,2.206,25.131,206.98,92.9285,72,1.73,1,1.286,25.486,210.31,92.9256,41,1.73,1,0.92,-0.354,-3.32,0.0029,0.81,up,27.131,0.001,0.001,217,0.001,124,0.001
4093,1.794,29.154,240.38,92.9271,103,-1,1,4,88.8,,FALSE,2.027,29.175,240.27,92.9284,103,0.87,2,1.562,29.133,240.49,92.9257,91,0.89,2,0.465,0.042,-0.22,0.0027,0.17,up,12.113,147,0.001,161,117,0.001,157
5777,2.083,26.235,216.29,92.9271,64,-1,1,2,64.2,,FALSE,2.287,26.289,216.51,92.9281,64,1.73,1,1.878,26.181,216.06,92.9261,51,1.73,1,0.409,0.108,0.45,0.002,0.31,up,11.257,0.001,0.001,191,0.001,154,0.001
3268,1.28,23.936,197.31,92.9272,138,-1,1,4,51.9,,FALSE,1.258,24.053,198.11,92.9284,138,0.87,2,1.301,23.818,196.51,92.926,92,0.89,2,-0.043,0.235,1.6,0.0024,0.58,up,38.874,202,0.001,212,0.001,155,121
11295,7.339,13.683,112.73,92.9272,17,-1,1,1,47.3,,FALSE,7.339,13.683,112.73,92.9272,17,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,51,0.001,0.001,0.001
5696,0.188,24.344,200.68,92.9273,65,-1,1,2,62.1,,FALSE,0.193,24.253,199.75,92.928,65,1.73,1,0.183,24.435,201.61,92.9266,34,1.73,1,0.01,-0.183,-1.86,0.0013,0.93,up,30.569,195,0.001,0.001,0.001,102,0.001
9087,6.615,30.792,253.59,92.9273,31,-1,1,1,35.8,,FALSE,6.615,30.792,253.59,92.9273,31,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,92,0.001,0.001,0.001
4074,1.463,25.562,210.67,92.9275,103,-1,1,3,39.5,,FALSE,1.774,25.547,210.41,92.9285,103,0.88,2,0.839,25.591,211.18,92.9255,35,1.73,1,0.936,-0.044,-0.78,0.003,1.58,up,66.524,0.001,168,142,0.001,0.001,104
10181,6.317,32.697,269.27,92.9275,24,-1,1,1,41.7,,FALSE,6.317,32.697,269.27,92.9275,24,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,72,0.001,0.001,0.001
10532,4.121,34.672,285.53,92.9275,22,-1,1,1,55.5,,FALSE,4.121,34.672,285.53,92.9275,22,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,66,0.001,0.001,0.001
10481,2.66,34.018,280.14,92.9276,22,-1,1,1,53.5,,FALSE,2.66,34.018,280.14,92.9276,22,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,67,0.001,0.001,0.001,0.001
5989,1.783,24.237,199.8,92.9277,61,-1,1,2,46.9,,FALSE,2.061,24.083,198.36,92.9285,61,1.73,1,1.504,24.391,201.25,92.927,60,1.73,1,0.557,-0.308,-2.89,0.0014,0.01,up,0.293,0.001,182,0.001,181,0.001,0.001
8436,3.521,32.346,266.38,92.9277,35,-1,1,1,31.6,,FALSE,3.521,32.346,266.38,92.9277,35,1.73,1,,,,,0,,0,,,,,16,up,62.61,106,0.001,0.001,0.001,0.001,0.001
5499,1.412,25.441,209.73,92.9278,69,-1,1,2,37.6,,FALSE,1.531,25.468,209.76,92.9285,69,1.73,1,1.293,25.414,209.71,92.927,31,1.73,1,0.238,0.055,0.05,0.0016,1.16,up,36.008,0.001,0.001,206,92,0.001,0.001
8595,11.712,34.279,282.29,92.9278,34,-1,1,1,49.4,,FALSE,11.712,34.279,282.29,92.9278,34,1.73,1,,,,,0,,0,,,,,16,up,62.61,102,0.001,0.001,0.001,0.001,0.001
9228,10.666,13.686,112.76,92.9278,30,-1,1,1,70.6,,FALSE,10.666,13.686,112.76,92.9278,30,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,89,0.001,0.001,0.001
2471,1.798,27.72,228.5,92.928,202,-1,1,5,80.4,,FALSE,2.099,27.6,227.3,92.9284,202,0.22,3,1.348,27.9,230.29,92.9273,84,0.97,2,0.751,-0.3,-2.98,0.0012,1.26,up,90.812,155,241,211,163,90,0.001
5717,2.211,20.135,165.85,92.928,65,-1,1,1,41.4,,FALSE,2.211,20.135,165.85,92.928,65,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,194,0.001,0.001,0.001
7818,10.295,53.157,437.71,92.928,40,-1,1,1,43.9,,FALSE,10.295,53.157,437.71,92.928,40,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,121,0.001,0.001,0.001,0.001
8739,10.223,31.428,258.82,92.928,33,-1,1,1,87.1,,FALSE,10.223,31.428,258.82,92.928,33,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,99,0.001,0.001,0.001
5332,5.919,27.098,223.17,92.9281,72,-1,1,1,39.9,,FALSE,5.919,27.098,223.17,92.9281,72,1.73,1,,,,,0,,0,,,,,16,up,62.61,215,0.001,0.001,0.001,0.001,0.001
9137,5.633,22.266,183.39,92.9281,30,-1,1,1,33.3,,FALSE,5.633,22.266,183.39,92.9281,30,1.73,1,,,,,0,,0,,,,,16,up,62.61,91,0.001,0.001,0.001,0.001,0.001
9235,11.59,10.406,85.76,92.9281,30,-1,1,1,34.6,,FALSE,11.59,10.406,85.76,92.9281,30,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,89,0.001,0.001,0.001
9801,10.118,41.097,338.42,92.9281,26,-1,1,1,56.9,,FALSE,10.118,41.097,338.42,92.9281,26,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,79,0.001,0.001,0.001,0.001
2614,2.025,22.37,184.25,92.9282,187,-1,1,3,34.7,,FALSE,2.025,22.37,184.25,92.9282,187,0.13,3,,,,,0,,0,,,,,16,up,99.984,213,167,181,0.001,0.001,0.001
5476,1.496,25.486,210.1,92.9282,69,-1,1,2,59.1,,FALSE,1.829,25.468,209.76,92.9285,69,1.73,1,1.164,25.503,210.45,92.9279,23,1.73,1,0.665,-0.035,-0.7,0.0006,1.61,up,44.181,0.001,0.001,207,0.001,0.001,68
6385,10.863,20.48,168.69,92.9282,55,-1,1,1,41.3,,FALSE,10.863,20.48,168.69,92.9282,55,1.73,1,,,,,0,,0,,,,,16,up,62.61,166,0.001,0.001,0.001,0.001,0.001
6855,8.334,3.017,24.92,92.9282,50,-1,1,1,36,,FALSE,8.334,3.017,24.92,92.9282,50,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,150,0.001,0.001,0.001,0.001
6971,2.163,22.259,183.34,92.9282,49,-1,1,1,33.4,,FALSE,2.163,22.259,183.34,92.9282,49,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,146,0.001,0.001,0.001,0.001
6989,1.275,27.083,223.05,92.9282,49,-1,1,1,38.9,,FALSE,1.275,27.083,223.05,92.9282,49,1.73,1,,,,,0,,0,,,,,16,up,62.61,146,0.001,0.001,0.001,0.001,0.001
7039,6.996,22.469,185.07,92.9282,48,-1,1,1,41.3,,FALSE,6.996,22.469,185.07,92.9282,48,1.73,1,,,,,0,,0,,,,,16,up,62.61,144,0.001,0.001,0.001,0.001,0.001
7975,2.163,20.55,169.27,92.9282,39,-1,1,1,34.8,,FALSE,2.163,20.55,169.27,92.9282,39,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,117,0.001,0.001,0.001,0.001
